Wall time,Step,Value
1771720607.1600726,10752000,-104.3749008178711
1771720644.652931,10756000,-102.10459899902344
1771720686.3206658,10760000,-104.35479736328125
1771720723.827564,10764000,-104.16200256347656
1771720763.2354941,10768000,-98.48619842529297
1771720803.634356,10772000,-100.5177001953125
1771720842.2402103,10776000,-105.93800354003906
1771720877.486764,10780000,-103.04460144042969
1771720918.7031107,10784000,-106.94239807128906
1771720956.2881758,10788000,-106.83100128173828
1771720996.1384933,10792000,-98.92289733886719
1771721035.1357837,10796000,-100.8042984008789
1771721074.9720232,10800000,-102.4114990234375
1771721114.0168064,10804000,-106.27159881591797
1771721151.3753486,10808000,-111.6260986328125
1771721190.9816859,10812000,-109.66940307617188
1771721230.0796478,10816000,-111.47530364990234
1771721268.5626068,10820000,-109.56890106201172
1771721308.2545476,10824000,-110.66709899902344
1771721342.9148624,10828000,-103.01119995117188
1771721382.0184662,10832000,-100.11949920654297
1771721420.9429998,10836000,-94.6980972290039
1771721461.066125,10840000,-96.15010070800781
1771721500.0900686,10844000,-92.3407974243164
1771721540.06144,10848000,-90.69560241699219
1771721578.8565784,10852000,-96.42510223388672
1771721617.8996792,10856000,-103.71070098876953
1771721658.9927151,10860000,-103.63240051269531
1771721699.2366083,10864000,-105.25530242919922
1771721734.5031683,10868000,-107.7614974975586
1771721775.8043413,10872000,-102.71170043945312
1771721813.4537568,10876000,-99.69249725341797
1771721853.5502243,10880000,-96.98310089111328
1771721892.335751,10884000,-92.681396484375
1771721931.261807,10888000,-95.64119720458984
1771721970.2156312,10892000,-92.40519714355469
1771722008.638723,10896000,-100.74250030517578
1771722046.2119608,10900000,-93.9083023071289
1771722086.1912735,10904000,-96.57540130615234
1771722125.0478284,10908000,-98.16560363769531
1771722163.9390073,10912000,-99.35209655761719
1771722201.8115351,10916000,-99.93150329589844
1771722241.7994409,10920000,-101.58390045166016
1771722281.5461469,10924000,-96.3239974975586
1771722319.131394,10928000,-98.59369659423828
1771722358.8984091,10932000,-98.30899810791016
1771722398.9060931,10936000,-97.33519744873047
1771722436.1311047,10940000,-98.91089630126953
1771722476.175557,10944000,-101.35040283203125
1771722518.120822,10948000,-99.77680206298828
1771722555.969467,10952000,-100.94770050048828
1771722594.8169205,10956000,-96.42790222167969
1771722633.6559289,10960000,-100.3584976196289
1771722672.0220187,10964000,-101.86039733886719
1771722711.037143,10968000,-106.21430206298828
1771722751.1984649,10972000,-108.78700256347656
1771722787.2963066,10976000,-108.19170379638672
1771722826.3010187,10980000,-105.17659759521484
1771722863.7375307,10984000,-102.19740295410156
1771722902.340097,10988000,-104.16850280761719
1771722936.4137242,10992000,-104.48370361328125
1771722976.3375897,10996000,-103.77130126953125
1771723013.639015,11000000,-104.30239868164062
1771723053.439637,11004000,-103.0636978149414
1771723092.3238783,11008000,-99.89199829101562
1771723132.6621099,11012000,-99.54769897460938
1771723170.026431,11016000,-101.31770324707031
1771723208.9563792,11020000,-100.00489807128906
1771723247.5106466,11024000,-98.52960205078125
1771723286.563253,11028000,-99.47229766845703
1771723327.6410139,11032000,-94.47799682617188
1771723362.5113132,11036000,-99.18260192871094
1771723403.8129065,11040000,-100.6227035522461
1771723442.3906975,11044000,-103.72769927978516
1771723478.7715402,11048000,-102.07939910888672
1771723516.1108208,11052000,-98.60990142822266
1771723555.1206567,11056000,-98.2041015625
1771723596.12572,11060000,-90.88980102539062
1771723630.9524536,11064000,-88.44560241699219
1771723670.6048486,11068000,-90.16290283203125
1771723706.763989,11072000,-88.92579650878906
1771723746.6261191,11076000,-88.34010314941406
1771723787.0084648,11080000,-95.3135986328125
1771723823.4591074,11084000,-95.00489807128906
1771723860.9375796,11088000,-100.85199737548828
1771723899.9961276,11092000,-100.76830291748047
1771723939.1280873,11096000,-100.01119995117188
1771723978.0447445,11100000,-99.5291976928711
1771724016.6696155,11104000,-99.07830047607422
1771724055.856588,11108000,-93.3219985961914
1771724095.7409794,11112000,-97.62799835205078
1771724133.0484948,11116000,-93.05899810791016
1771724170.92223,11120000,-91.88379669189453
1771724209.5646853,11124000,-92.46829986572266
1771724248.0870304,11128000,-96.53579711914062
1771724284.3570826,11132000,-97.15440368652344
1771724324.2270117,11136000,-102.69319915771484
1771724365.6486216,11140000,-104.52790069580078
1771724402.040401,11144000,-99.63729858398438
1771724443.289002,11148000,-99.31690216064453
1771724480.6207573,11152000,-100.55699920654297
1771724520.3599284,11156000,-99.1897964477539
1771724559.2898474,11160000,-99.2916030883789
1771724596.6748705,11164000,-96.64559936523438
1771724635.3043132,11168000,-98.86479949951172
1771724673.9575663,11172000,-93.12229919433594
1771724713.9625337,11176000,-92.427001953125
1771724752.4520426,11180000,-92.73670196533203
1771724791.6742973,11184000,-91.71099853515625
1771724831.9789069,11188000,-92.38410186767578
1771724869.4968452,11192000,-95.3635025024414
1771724909.733474,11196000,-94.08879852294922
1771724948.5236351,11200000,-89.67230224609375
1771724987.3936784,11204000,-86.10820007324219
1771725026.0476882,11208000,-82.44329833984375
1771725065.7920594,11212000,-81.2219009399414
1771725104.3350635,11216000,-86.04239654541016
1771725142.9222126,11220000,-84.58789825439453
1771725179.5588408,11224000,-85.54139709472656
1771725217.9046402,11228000,-89.8541030883789
1771725257.8651066,11232000,-88.76439666748047
1771725296.868674,11236000,-88.25640106201172
1771725335.5190544,11240000,-88.90969848632812
1771725371.7258868,11244000,-85.9031982421875
1771725413.2152195,11248000,-83.35710144042969
1771725449.6680934,11252000,-85.3739013671875
1771725489.7279131,11256000,-82.61799621582031
1771725527.2047024,11260000,-80.52970123291016
1771725568.2739654,11264000,-86.6803970336914
1771725604.4335835,11268000,-89.18720245361328
1771725644.3024209,11272000,-91.28810119628906
1771725683.4637523,11276000,-90.81610107421875
1771725721.1972914,11280000,-93.64009857177734
1771725759.0883756,11284000,-93.16210174560547
1771725799.1001973,11288000,-92.3958969116211
1771725838.1059327,11292000,-89.84269714355469
1771725876.8500738,11296000,-91.96489715576172
1771725916.9796426,11300000,-95.14140319824219
1771725956.9124703,11304000,-94.86589813232422
1771725993.1669664,11308000,-96.88700103759766
1771726033.0628414,11312000,-101.34539794921875
1771726067.623498,11316000,-97.095703125
1771726107.6498423,11320000,-98.41339874267578
1771726146.161214,11324000,-99.85790252685547
1771726186.0401607,11328000,-94.72160339355469
1771726226.502746,11332000,-94.385498046875
1771726262.6987448,11336000,-93.86509704589844
1771726302.6703818,11340000,-93.00250244140625
1771726340.4605658,11344000,-96.55180358886719
1771726380.2437873,11348000,-91.38330078125
1771726420.371608,11352000,-90.69719696044922
1771726457.7164729,11356000,-85.7332992553711
1771726498.5734003,11360000,-82.98590087890625
1771726536.102147,11364000,-80.59629821777344
1771726576.4883735,11368000,-78.09490203857422
1771726614.939837,11372000,-78.27649688720703
1771726654.6317544,11376000,-81.08899688720703
1771726693.423068,11380000,-82.47760009765625
1771726734.0575998,11384000,-84.1948013305664
1771726772.929986,11388000,-84.9885025024414
1771726813.0174024,11392000,-85.90360260009766
1771726850.3996174,11396000,-84.29979705810547
1771726890.4165149,11400000,-87.03949737548828
1771726929.24648,11404000,-84.55180358886719
1771726968.0150256,11408000,-85.35919952392578
1771727005.7101243,11412000,-83.19020080566406
1771727047.354395,11416000,-84.57520294189453
1771727086.2754643,11420000,-87.73690032958984
1771727124.804085,11424000,-94.28610229492188
1771727163.2646735,11428000,-93.16459655761719
1771727203.2128391,11432000,-96.77749633789062
1771727242.4616992,11436000,-93.92230224609375
1771727279.616169,11440000,-92.072998046875
1771727319.9859293,11444000,-89.46810150146484
1771727358.6163015,11448000,-85.09870147705078
1771727397.3498974,11452000,-88.60320281982422
1771727437.4446156,11456000,-85.94439697265625
1771727476.0980322,11460000,-86.84500122070312
1771727513.376611,11464000,-88.60810089111328
1771727549.9423661,11468000,-88.01930236816406
1771727589.8664274,11472000,-85.70500183105469
1771727629.6765563,11476000,-86.6364974975586
1771727667.3162825,11480000,-87.39669799804688
1771727706.0474741,11484000,-85.5208969116211
1771727747.275236,11488000,-87.55560302734375
1771727784.8192487,11492000,-84.18379974365234
1771727824.779624,11496000,-86.96869659423828
1771727862.4839308,11500000,-89.5895004272461
1771727902.256069,11504000,-86.90119934082031
1771727942.12671,11508000,-86.97329711914062
1771727980.8776813,11512000,-91.01360321044922
1771728020.0026507,11516000,-90.06300354003906
1771728058.8659077,11520000,-88.36710357666016
1771728097.576096,11524000,-88.40889739990234
1771728137.9381754,11528000,-86.44110107421875
1771728177.8117695,11532000,-87.23370361328125
1771728215.8873496,11536000,-84.41230010986328
1771728255.7413478,11540000,-89.9186019897461
1771728292.0215237,11544000,-94.62879943847656
1771728332.343995,11548000,-90.21080017089844
1771728370.5276294,11552000,-89.33709716796875
1771728410.3997633,11556000,-85.40910339355469
1771728447.6754668,11560000,-80.46790313720703
1771728487.652395,11564000,-82.9968032836914
1771728526.2357855,11568000,-87.49340057373047
1771728565.0666206,11572000,-93.05329895019531
1771728605.0232756,11576000,-91.10780334472656
1771728644.9163697,11580000,-88.16449737548828
1771728685.0953872,11584000,-89.88680267333984
1771728722.5404215,11588000,-93.52619934082031
1771728762.123845,11592000,-90.8384017944336
1771728801.5979865,11596000,-87.98809814453125
1771728841.945267,11600000,-91.9354019165039
1771728878.3171494,11604000,-92.16349792480469
1771728918.4440184,11608000,-84.79679870605469
1771728957.559743,11612000,-85.68499755859375
1771728996.1146688,11616000,-84.1886978149414
1771729036.192534,11620000,-82.67340087890625
1771729073.3461986,11624000,-80.41950225830078
1771729113.7400985,11628000,-83.68609619140625
1771729152.413743,11632000,-79.95079803466797
1771729192.5064297,11636000,-81.09300231933594
1771729232.392129,11640000,-75.72859954833984
1771729268.8422873,11644000,-74.32330322265625
1771729308.4726417,11648000,-78.4175033569336
1771729344.5801156,11652000,-80.99539947509766
1771729384.3905919,11656000,-87.1759033203125
1771729424.044303,11660000,-91.66899871826172
1771729461.5654862,11664000,-92.20349884033203
1771729498.0395172,11668000,-89.88269805908203
1771729535.26265,11672000,-90.43289947509766
1771729574.227508,11676000,-87.58519744873047
1771729613.9641037,11680000,-85.53299713134766
1771729651.3419564,11684000,-86.45580291748047
1771729691.489206,11688000,-84.18150329589844
1771729728.972874,11692000,-83.40550231933594
1771729769.0986028,11696000,-86.9259033203125
1771729807.72706,11700000,-80.13919830322266
1771729848.0304737,11704000,-80.50440216064453
1771729885.3279414,11708000,-79.78079986572266
1771729925.351423,11712000,-76.13189697265625
1771729963.6279397,11716000,-75.74729919433594
1771730002.6167896,11720000,-77.93589782714844
1771730042.1391182,11724000,-73.73320007324219
1771730080.9031434,11728000,-77.1759033203125
1771730119.4015613,11732000,-77.97260284423828
1771730160.2674916,11736000,-83.03910064697266
1771730197.6377873,11740000,-85.72579956054688
1771730236.209441,11744000,-84.44979858398438
1771730274.5921173,11748000,-80.54920196533203
1771730313.3028097,11752000,-81.00779724121094
1771730352.1626613,11756000,-80.88829803466797
1771730391.189643,11760000,-81.45909881591797
1771730429.5442753,11764000,-82.40699768066406
1771730467.9345112,11768000,-80.63179779052734
1771730507.9733584,11772000,-81.35359954833984
1771730542.682451,11776000,-83.22429656982422
1771730582.7817566,11780000,-86.793701171875
1771730620.3462315,11784000,-83.49590301513672
1771730660.8053906,11788000,-86.05049896240234
1771730699.7300982,11792000,-81.43379974365234
1771730739.595708,11796000,-78.10900115966797
1771730779.0975018,11800000,-83.0385971069336
1771730816.5098426,11804000,-88.15850067138672
1771730853.961821,11808000,-87.36360168457031
1771730895.1261146,11812000,-88.1593017578125
1771730928.3812544,11816000,-82.90450286865234
1771730966.9928792,11820000,-79.87370300292969
1771731005.7704449,11824000,-79.73149871826172
1771731043.7115965,11828000,-83.43370056152344
1771731082.4575775,11832000,-84.59449768066406
1771731121.620028,11836000,-82.0071029663086
1771731161.3145635,11840000,-85.30500030517578
1771731200.3981483,11844000,-79.814697265625
1771731240.2251115,11848000,-76.1177978515625
1771731278.8501177,11852000,-77.06330108642578
1771731318.9801497,11856000,-76.95159912109375
1771731356.034261,11860000,-76.20649719238281
1771731394.644525,11864000,-73.40760040283203
1771731433.2922919,11868000,-78.39209747314453
1771731469.2223775,11872000,-74.69110107421875
1771731509.2722034,11876000,-74.42579650878906
1771731547.948854,11880000,-78.87480163574219
1771731585.5455744,11884000,-80.50900268554688
1771731625.386012,11888000,-81.86499786376953
1771731662.8954248,11892000,-88.70169830322266
1771731703.9500358,11896000,-89.82430267333984
1771731744.1988087,11900000,-92.55439758300781
1771731783.0344708,11904000,-94.64859771728516
1771731821.8948498,11908000,-86.83080291748047
1771731860.5979142,11912000,-83.21869659423828
1771731899.3292572,11916000,-80.01349639892578
1771731939.2947154,11920000,-80.46530151367188
1771731975.4508152,11924000,-81.86840057373047
1771732014.1783946,11928000,-85.48829650878906
1771732054.325739,11932000,-86.78379821777344
1771732091.9438713,11936000,-86.44930267333984
1771732129.8718395,11940000,-85.88600158691406
1771732167.3097932,11944000,-81.41419982910156
1771732207.4124873,11948000,-79.07939910888672
1771732245.007218,11952000,-78.14929962158203
1771732285.0373547,11956000,-78.03970336914062
1771732323.4997106,11960000,-79.33670043945312
1771732362.2818131,11964000,-80.47039794921875
1771732402.542692,11968000,-77.54029846191406
1771732440.3757253,11972000,-81.52670288085938
1771732479.6799643,11976000,-82.16490173339844
1771732519.7819834,11980000,-80.43170166015625
1771732557.4777882,11984000,-85.50499725341797
1771732597.124657,11988000,-89.18080139160156
1771732635.9425619,11992000,-88.46499633789062
1771732674.4858541,11996000,-83.39579772949219
1771732709.7757888,12000000,-83.7031021118164
1771732748.5796378,12004000,-81.87930297851562
1771732785.140947,12008000,-74.14749908447266
1771732822.6007733,12012000,-80.27059936523438
1771732862.5054507,12016000,-77.24299621582031
1771732902.2812507,12020000,-79.85299682617188
1771732937.1467538,12024000,-79.32669830322266
1771732978.260774,12028000,-79.14649963378906
1771733013.389226,12032000,-80.21379852294922
